customer_id,recency,frequency,monetary,cluster,segment
MS-79802,279,3,689,2,At-Risk
MT-178151,148,9,1908,0,Loyal Customers
MT-178152,94,7,1663,0,Loyal Customers
MT-178153,64,5,1321,2,At-Risk
MT-178154,50,6,435,2,At-Risk
MT-180701,210,10,1153,0,Loyal Customers
MT-180702,128,7,2519,0,Loyal Customers
MT-180703,265,3,64,2,At-Risk
MT-180704,204,4,79,2,At-Risk
MT-78151,527,2,277,1,At-Risk
MT-78152,177,4,498,2,At-Risk
MT-80701,324,3,539,2,At-Risk
MT-80702,621,4,326,1,At-Risk
MV-174851,20,5,674,2,At-Risk
MV-174852,17,9,1875,0,Loyal Customers
MV-174853,112,4,1202,2,At-Risk
MV-174854,28,9,981,0,Loyal Customers
MV-181901,100,8,7460,3,Champions
MV-181902,59,10,1856,0,Loyal Customers
MV-181903,91,5,1164,2,At-Risk
MV-181904,20,7,1220,0,Loyal Customers
MV-74851,471,2,248,1,At-Risk
MV-74852,820,3,317,1,At-Risk
MV-81901,8,4,3016,0,Loyal Customers
MV-81902,461,4,492,2,At-Risk
MW-182201,149,5,4643,3,Champions
MW-182202,69,5,459,2,At-Risk
MW-182203,275,11,1381,0,Loyal Customers
MW-182204,18,7,1532,0,Loyal Customers
MW-182351,17,8,2109,0,Loyal Customers
MW-182352,195,7,723,0,Loyal Customers
MW-182353,64,7,1732,0,Loyal Customers
MW-182354,45,2,4636,3,Champions
MW-82201,513,4,220,1,At-Risk
MW-82202,45,4,938,2,At-Risk
MW-82351,1,5,506,2,At-Risk
MW-82352,785,1,397,1,At-Risk
MY-173801,212,7,1568,0,Loyal Customers
MY-173802,54,9,3326,3,Champions
MY-173803,48,5,719,2,At-Risk
MY-173804,30,7,1133,0,Loyal Customers
MY-182951,1,6,1493,0,Loyal Customers
MY-182952,44,8,1421,0,Loyal Customers
MY-182953,15,4,2009,2,At-Risk
MY-182954,72,11,2491,0,Loyal Customers
MY-73801,950,2,98,1,At-Risk
MY-73802,323,2,1582,2,At-Risk
MY-82951,44,6,496,2,At-Risk
MY-82952,510,4,791,1,At-Risk
MZ-173351,22,6,1748,0,Loyal Customers
MZ-173352,156,7,1672,0,Loyal Customers
MZ-173353,37,9,2006,0,Loyal Customers
MZ-173354,31,4,221,2,At-Risk
MZ-175151,45,10,1727,0,Loyal Customers
MZ-175152,44,6,886,0,Loyal Customers
MZ-175153,24,3,396,2,At-Risk
MZ-175154,283,6,420,2,At-Risk
MZ-73351,311,1,30,2,At-Risk
MZ-73352,113,4,3185,0,Loyal Customers
MZ-75151,120,6,612,2,At-Risk
MZ-75152,903,1,55,1,At-Risk
MZ-75153,79,2,117,2,At-Risk
NB-185801,548,3,1193,1,At-Risk
NB-185802,639,2,1409,1,At-Risk
NB-185803,453,3,1287,2,At-Risk
NB-185804,1167,2,274,1,At-Risk
NB-186551,386,5,1184,2,At-Risk
NB-186552,39,5,1011,2,At-Risk
NB-186553,174,3,392,2,At-Risk
NB-186554,20,9,1551,0,Loyal Customers
NB-85801,429,4,294,2,At-Risk
NB-85802,1284,1,100,1,At-Risk
NB-85803,637,2,258,1,At-Risk
NB-86551,1097,2,66,1,At-Risk
NB-86552,111,3,154,2,At-Risk
NC-183401,215,10,4993,3,Champions
NC-183402,6,4,501,2,At-Risk
NC-183403,205,3,1888,2,At-Risk
NC-183404,225,5,218,2,At-Risk
NC-184151,428,4,444,2,At-Risk
NC-184152,190,4,2335,2,At-Risk
NC-184153,40,5,926,2,At-Risk
NC-184154,42,6,1772,0,Loyal Customers
NC-185351,81,5,1046,2,At-Risk
NC-185352,304,7,397,0,Loyal Customers
NC-185353,75,3,1092,2,At-Risk
NC-185354,7,7,1530,0,Loyal Customers
NC-186251,21,15,8462,3,Champions
NC-186252,56,6,600,0,Loyal Customers
NC-186253,108,3,1256,2,At-Risk
NC-186254,205,5,1571,2,At-Risk
NC-83401,36,5,1621,0,Loyal Customers
NC-83402,197,1,40,2,At-Risk
NC-83403,470,3,199,2,At-Risk
NC-84151,197,2,279,2,At-Risk
NC-84152,107,3,182,2,At-Risk
NC-85351,294,3,347,2,At-Risk
NC-85352,139,4,354,2,At-Risk
NC-86251,462,1,48,1,At-Risk
NC-86252,1156,1,103,1,At-Risk
ND-183701,108,3,421,2,At-Risk
ND-183702,393,3,1685,2,At-Risk
ND-183703,13,8,722,0,Loyal Customers
ND-183704,28,9,1248,0,Loyal Customers
ND-184601,6,5,853,2,At-Risk
ND-184602,147,6,1856,0,Loyal Customers
ND-184603,163,5,1815,0,Loyal Customers
ND-184604,184,6,2587,0,Loyal Customers
ND-83701,34,2,115,2,At-Risk
ND-83702,49,4,1066,2,At-Risk
ND-84601,9,5,94,2,At-Risk
ND-84602,838,1,41,1,At-Risk
ND-84603,26,4,556,2,At-Risk
NF-183851,41,10,4601,3,Champions
NF-183852,8,13,5836,3,Champions
NF-183853,283,2,445,2,At-Risk
NF-183854,80,7,2650,0,Loyal Customers
NF-184751,451,6,1296,2,At-Risk
NF-184752,7,8,369,0,Loyal Customers
NF-184753,267,4,201,2,At-Risk
NF-184754,526,4,377,1,At-Risk
NF-185951,220,4,2552,2,At-Risk
NF-185952,587,4,847,1,At-Risk
NF-185953,12,7,842,0,Loyal Customers
NF-185954,115,7,886,0,Loyal Customers
NF-83851,2,7,1192,0,Loyal Customers
NF-83852,552,1,47,1,At-Risk
NF-83853,50,3,1038,2,At-Risk
NF-84751,44,2,41,2,At-Risk
NF-84752,821,1,206,1,At-Risk
NF-84753,115,4,445,2,At-Risk
NF-85951,513,2,126,1,At-Risk
NF-85952,517,3,523,1,At-Risk
NG-183551,217,3,433,2,At-Risk
NG-183552,61,6,734,0,Loyal Customers
NG-183553,188,7,2592,0,Loyal Customers
NG-183554,49,5,1199,2,At-Risk
NG-184301,48,10,6967,3,Champions
NG-184302,28,8,1402,0,Loyal Customers
NG-184303,72,5,1221,2,At-Risk
NG-184304,49,5,557,2,At-Risk
NG-83551,1064,2,101,1,At-Risk
NG-83552,696,2,20,1,At-Risk
NG-83553,104,3,157,2,At-Risk
NG-84301,38,3,181,2,At-Risk
NG-84302,440,1,617,1,At-Risk
NG-84303,19,4,2001,2,At-Risk
NH-186101,21,9,816,0,Loyal Customers
NH-186102,71,5,721,2,At-Risk
NH-186103,489,1,146,1,At-Risk
NH-186104,190,7,1827,0,Loyal Customers
NH-86101,72,2,31,2,At-Risk
NH-86102,940,1,847,1,At-Risk
NH-86103,6,3,988,2,At-Risk
NK-184901,216,5,1906,0,Loyal Customers
NK-184902,27,6,1000,0,Loyal Customers
NK-184903,238,6,732,2,At-Risk
NK-184904,71,7,136,0,Loyal Customers
NK-84901,207,4,170,2,At-Risk
NL-183101,87,9,3930,3,Champions
NL-183102,26,6,1548,0,Loyal Customers
NL-183103,62,6,455,2,At-Risk
NL-183104,59,4,228,2,At-Risk
NL-83101,576,1,76,1,At-Risk
NL-83102,781,1,19,1,At-Risk
NM-184451,86,11,3160,3,Champions
NM-184452,152,5,1053,2,At-Risk
NM-184453,31,9,1951,0,Loyal Customers
NM-184454,161,7,618,0,Loyal Customers
NM-185201,107,8,2548,0,Loyal Customers
NM-185202,20,5,822,2,At-Risk
NM-185203,47,4,492,2,At-Risk
NM-185204,245,10,439,0,Loyal Customers
NM-84451,367,3,164,2,At-Risk
NM-84452,920,1,18,1,At-Risk
NM-84453,34,5,1812,0,Loyal Customers
NM-85201,159,1,19,2,At-Risk
NP-183251,2,6,863,0,Loyal Customers
NP-183252,56,7,322,0,Loyal Customers
NP-183253,154,6,2217,0,Loyal Customers
NP-183254,26,6,423,2,At-Risk
NP-186701,63,4,606,2,At-Risk
NP-186702,192,8,1202,0,Loyal Customers
NP-186703,419,2,823,2,At-Risk
NP-186704,59,5,712,2,At-Risk
NP-186851,128,6,1922,0,Loyal Customers
NP-186852,140,6,326,2,At-Risk
NP-186853,15,12,1859,0,Loyal Customers
NP-186854,407,6,1211,2,At-Risk
NP-187001,30,6,569,0,Loyal Customers
NP-187002,29,8,1997,0,Loyal Customers
NP-187003,194,6,1067,0,Loyal Customers
NP-187004,139,7,3057,0,Loyal Customers
NP-83251,16,3,125,2,At-Risk
NP-83252,864,1,145,1,At-Risk
NP-83253,397,4,587,2,At-Risk
NP-86701,227,2,1954,2,At-Risk
NP-86702,483,4,863,2,At-Risk
NP-86851,115,3,757,2,At-Risk
NP-86852,280,1,95,2,At-Risk
NP-87001,192,4,586,2,At-Risk
NP-87002,38,2,238,2,At-Risk
NR-185501,3,10,3271,3,Champions
NR-185502,257,4,992,2,At-Risk
NR-185503,83,7,1023,0,Loyal Customers
NR-185504,211,5,1140,2,At-Risk
NR-85501,60,3,94,2,At-Risk
NR-85502,15,5,555,2,At-Risk
NS-185051,295,4,815,2,At-Risk
NS-185052,63,6,1298,0,Loyal Customers
NS-185053,62,11,1379,0,Loyal Customers
NS-185054,7,4,1488,2,At-Risk
NS-186401,49,6,1808,0,Loyal Customers
NS-186402,37,10,3723,3,Champions
NS-186403,57,8,896,0,Loyal Customers
NS-186404,175,13,1436,0,Loyal Customers
NS-85051,14,3,140,2,At-Risk
NS-85052,198,2,62,2,At-Risk
NS-86401,48,4,540,2,At-Risk
NS-86402,134,4,888,2,At-Risk
NW-184001,236,8,831,0,Loyal Customers
NW-184002,182,4,1380,2,At-Risk
NW-184003,335,7,1873,0,Loyal Customers
NW-184004,173,7,1990,0,Loyal Customers
NW-84001,1240,1,5100,1,At-Risk
NW-84002,678,1,19,1,At-Risk
NW-84003,118,5,485,2,At-Risk
NZ-185651,233,8,4944,3,Champions
NZ-185652,110,5,248,2,At-Risk
NZ-185653,387,4,485,2,At-Risk
NZ-185654,86,9,645,0,Loyal Customers
NZ-85651,100,4,276,2,At-Risk
ON-187151,126,7,1917,0,Loyal Customers
ON-187152,48,11,1105,0,Loyal Customers
ON-187153,429,6,860,2,At-Risk
ON-187154,411,9,1051,0,Loyal Customers
ON-87151,1000,2,346,1,At-Risk
ON-87152,460,3,820,2,At-Risk
OT-187301,34,11,2519,0,Loyal Customers
OT-187302,42,8,1054,0,Loyal Customers
OT-187303,119,8,1705,0,Loyal Customers
OT-187304,66,5,726,2,At-Risk
OT-87301,472,2,220,1,At-Risk
OT-87302,243,2,42,2,At-Risk
PA-190601,51,5,219,2,At-Risk
PA-190602,75,3,1498,2,At-Risk
PA-190603,24,7,1363,0,Loyal Customers
PA-190604,104,6,628,2,At-Risk
PA-90601,405,3,3181,2,At-Risk
PA-90602,178,3,334,2,At-Risk
PB-188051,9,5,2365,0,Loyal Customers
PB-188052,360,6,1209,0,Loyal Customers
PB-188053,73,5,598,2,At-Risk
PB-188054,26,3,296,2,At-Risk
PB-191051,89,4,2337,2,At-Risk
PB-191052,527,5,777,1,At-Risk
PB-191053,139,3,663,2,At-Risk
PB-191054,58,4,676,2,At-Risk
PB-191501,68,5,279,2,At-Risk
PB-191502,104,8,823,0,Loyal Customers
PB-191503,6,12,2555,0,Loyal Customers
PB-191504,98,8,1207,0,Loyal Customers
PB-192101,33,8,3994,3,Champions
PB-192102,9,10,1541,0,Loyal Customers
PB-192103,152,7,1699,0,Loyal Customers
PB-192104,689,2,133,1,At-Risk
PB-88051,121,2,221,2,At-Risk
PB-88052,730,2,620,1,At-Risk
PB-88053,343,5,362,2,At-Risk
PB-91051,1,4,364,2,At-Risk
PB-91501,42,3,29,2,At-Risk
PB-91502,143,7,850,0,Loyal Customers
PB-92101,318,2,244,2,At-Risk
PB-92102,308,5,792,2,At-Risk
PC-187451,83,7,1638,0,Loyal Customers
PC-187452,22,5,705,2,At-Risk
PC-187453,790,5,1395,1,At-Risk
PC-187454,3,4,1762,2,At-Risk
PC-190001,22,9,706,0,Loyal Customers
PC-190002,33,5,661,2,At-Risk
PC-190003,51,2,157,2,At-Risk
PC-190004,883,2,57,1,At-Risk
PC-87451,58,2,85,2,At-Risk
PC-87452,416,3,101,2,At-Risk
PC-90001,573,3,810,1,At-Risk
PC-90002,1004,1,120,1,At-Risk
PF-191201,94,8,11981,3,Champions
PF-191202,85,8,1735,0,Loyal Customers
PF-191203,98,8,586,0,Loyal Customers
PF-191204,836,4,598,1,At-Risk
PF-191651,92,13,1750,0,Loyal Customers
PF-191652,345,9,3749,3,Champions
PF-191653,323,8,1298,0,Loyal Customers
PF-191654,197,6,1201,0,Loyal Customers
PF-192251,3,10,2126,0,Loyal Customers
PF-192252,24,11,1413,0,Loyal Customers
PF-192253,23,4,2343,0,Loyal Customers
PF-192254,115,5,1281,2,At-Risk
PF-91201,301,3,457,2,At-Risk
PF-91202,414,1,60,2,At-Risk
PF-91203,84,6,246,2,At-Risk
PF-91651,35,3,146,2,At-Risk
PF-91652,126,4,476,2,At-Risk
PF-92251,15,3,156,2,At-Risk
PF-92252,484,4,668,2,At-Risk
PG-188201,36,11,2485,0,Loyal Customers
PG-188202,623,3,293,1,At-Risk
PG-188203,21,8,512,0,Loyal Customers
PG-188204,37,13,995,0,Loyal Customers
PG-188951,202,8,2431,0,Loyal Customers
PG-188952,3,7,901,0,Loyal Customers
PG-188953,576,4,259,1,At-Risk
PG-188954,58,9,580,0,Loyal Customers
PG-88201,1443,1,418,1,At-Risk
PG-88202,31,5,665,2,At-Risk
PG-88951,300,3,159,2,At-Risk
PG-88952,939,3,138,1,At-Risk
PH-187901,58,9,2894,0,Loyal Customers
PH-187902,798,1,184,1,At-Risk
PH-187903,122,8,1896,0,Loyal Customers
PH-187904,71,1,684,2,At-Risk
PH-87901,115,4,177,2,At-Risk
PH-87902,185,4,1311,2,At-Risk
PJ-188351,104,3,1490,2,At-Risk
PJ-188352,115,3,8186,3,Champions
PJ-188353,51,5,1056,2,At-Risk
PJ-188354,40,8,990,0,Loyal Customers
PJ-190151,20,4,713,2,At-Risk
PJ-190152,43,5,2124,0,Loyal Customers
PJ-190153,84,6,1020,0,Loyal Customers
PJ-190154,135,7,1666,0,Loyal Customers
PJ-88351,301,3,514,2,At-Risk
PJ-88352,43,3,146,2,At-Risk
PJ-90151,516,2,429,1,At-Risk
PJ-90152,197,6,1153,0,Loyal Customers
PK-189101,210,4,949,2,At-Risk
PK-189102,426,2,802,2,At-Risk
PK-189103,99,8,1190,0,Loyal Customers
PK-189104,484,2,300,1,At-Risk
PK-190751,176,5,2147,0,Loyal Customers
PK-190752,37,6,1579,0,Loyal Customers
PK-190753,9,6,689,0,Loyal Customers
PK-190754,10,12,1757,0,Loyal Customers
PK-89101,122,4,208,2,At-Risk
PK-90751,495,1,31,1,At-Risk
PK-90752,548,2,93,1,At-Risk
PL-189251,50,9,5263,3,Champions
PL-189252,586,3,1631,1,At-Risk
PL-189253,59,3,183,2,At-Risk
PL-189254,16,5,155,2,At-Risk
PL-89251,360,2,232,2,At-Risk
PL-89252,50,1,231,2,At-Risk
PM-189401,735,4,4334,3,Champions
PM-189402,22,7,429,0,Loyal Customers
PM-189403,30,9,1357,0,Loyal Customers
PM-189404,387,3,1303,2,At-Risk
PM-191351,574,4,1514,1,At-Risk
PM-191352,37,9,716,0,Loyal Customers
PM-191353,13,5,364,2,At-Risk
PM-191354,52,4,313,2,At-Risk
PM-89401,56,4,382,2,At-Risk
PM-89402,678,5,422,1,At-Risk
PM-91351,302,4,477,2,At-Risk
PM-91352,997,2,681,1,At-Risk
PN-187751,16,9,1606,0,Loyal Customers
PN-187752,108,13,2156,0,Loyal Customers
PN-187753,513,3,794,1,At-Risk
PN-187754,31,8,1266,0,Loyal Customers
PN-87751,214,3,502,2,At-Risk
PN-87752,54,2,471,2,At-Risk
PO-188501,35,8,942,0,Loyal Customers
PO-188502,106,12,1266,0,Loyal Customers
PO-188503,13,10,2113,0,Loyal Customers
PO-188504,5,11,2341,0,Loyal Customers
PO-188651,176,8,2033,0,Loyal Customers
PO-188652,64,10,6895,3,Champions
PO-188653,296,10,1708,0,Loyal Customers
PO-188654,1,7,1108,0,Loyal Customers
PO-191801,211,7,3215,3,Champions
PO-191802,604,4,561,1,At-Risk
PO-191803,223,4,1531,2,At-Risk
PO-191804,161,9,2815,0,Loyal Customers
PO-191951,219,7,2294,0,Loyal Customers
PO-191952,399,3,174,2,At-Risk
PO-191953,370,6,455,2,At-Risk
PO-191954,87,5,527,2,At-Risk
PO-88501,406,2,49,2,At-Risk
PO-88502,128,2,358,2,At-Risk
PO-88651,353,4,64,2,At-Risk
PO-88652,941,1,198,1,At-Risk
PO-88653,1186,1,83,1,At-Risk
PO-91801,30,3,75,2,At-Risk
PO-91802,596,2,88,1,At-Risk
PO-91803,503,4,228,1,At-Risk
PO-91951,34,4,759,2,At-Risk
PO-91952,749,1,27,1,At-Risk
PO-91953,259,3,155,2,At-Risk
PP-189551,55,8,4469,3,Champions
PP-189552,370,6,1209,0,Loyal Customers
PP-189553,56,6,533,2,At-Risk
PP-189554,98,10,1275,0,Loyal Customers
PP-89551,1065,2,61,1,At-Risk
PP-89552,15,1,80,2,At-Risk
PR-188801,110,8,1894,0,Loyal Customers
PR-188802,120,9,2485,0,Loyal Customers
PR-188803,26,7,1805,0,Loyal Customers
PR-188804,37,5,457,2,At-Risk
PR-88801,197,2,207,2,At-Risk
PR-88802,738,1,122,1,At-Risk
PR-88803,1226,2,271,1,At-Risk
PS-187601,30,8,3533,3,Champions
PS-187602,191,6,4538,3,Champions
PS-187603,36,8,1802,0,Loyal Customers
PS-187604,108,6,354,2,At-Risk
PS-189701,28,6,2551,0,Loyal Customers
PS-189702,191,12,2423,0,Loyal Customers
PS-189703,160,7,3458,3,Champions
PS-189704,70,8,606,0,Loyal Customers
PS-190451,90,7,1904,0,Loyal Customers
PS-190452,139,4,372,2,At-Risk
PS-190453,21,8,521,0,Loyal Customers
PS-190454,237,7,3575,3,Champions
PS-87601,348,1,265,2,At-Risk
PS-87602,498,4,1003,2,At-Risk
PS-89701,923,2,57,1,At-Risk
PS-89702,125,2,1331,2,At-Risk
PS-90451,62,3,341,2,At-Risk
PS-90452,180,4,238,2,At-Risk
PT-190901,125,6,1648,0,Loyal Customers
PT-190902,147,7,1699,0,Loyal Customers
PT-190903,7,8,2430,0,Loyal Customers
PT-190904,72,4,144,2,At-Risk
PT-90901,251,1,135,2,At-Risk
PT-90902,3,4,1873,2,At-Risk
PV-189851,9,9,1663,0,Loyal Customers
PV-189852,22,7,1093,0,Loyal Customers
PV-189853,65,7,2912,0,Loyal Customers
PV-189854,90,5,2648,0,Loyal Customers
PV-89851,145,4,2693,0,Loyal Customers
PV-89852,203,2,1349,2,At-Risk
PW-190301,66,9,812,0,Loyal Customers
PW-190302,8,8,1858,0,Loyal Customers
PW-190303,478,4,1522,2,At-Risk
PW-190304,47,10,949,0,Loyal Customers
PW-192401,404,5,201,2,At-Risk
PW-192402,2,5,289,2,At-Risk
PW-192403,101,7,350,0,Loyal Customers
PW-192404,465,7,3478,3,Champions
PW-90301,58,3,325,2,At-Risk
PW-90302,561,4,349,1,At-Risk
PW-92401,62,4,771,2,At-Risk
PW-92402,566,3,140,1,At-Risk
QJ-192551,87,4,1266,2,At-Risk
QJ-192552,374,3,2683,2,At-Risk
QJ-192553,115,7,1127,0,Loyal Customers
QJ-192554,26,9,5731,3,Champions
QJ-92551,62,2,31,2,At-Risk
QJ-92552,127,3,57,2,At-Risk
RA-192851,500,2,539,1,At-Risk
RA-192852,47,8,5484,3,Champions
RA-192853,339,5,605,2,At-Risk
RA-192854,6,9,785,0,Loyal Customers
RA-198851,336,5,651,2,At-Risk
RA-198852,266,7,940,0,Loyal Customers
RA-198853,482,4,1196,2,At-Risk
RA-198854,44,7,2286,0,Loyal Customers
RA-199151,143,6,1211,0,Loyal Customers
RA-199152,125,4,1320,2,At-Risk
RA-199153,28,8,3914,3,Champions
RA-199154,13,9,1342,0,Loyal Customers
RA-199451,2,4,581,2,At-Risk
RA-199452,24,7,3600,3,Champions
RA-199453,84,7,3526,3,Champions
RA-199454,62,5,846,2,At-Risk
RA-92851,255,7,921,0,Loyal Customers
RA-92852,498,1,20,1,At-Risk
RA-92853,363,6,2533,0,Loyal Customers
RA-98851,700,1,30,1,At-Risk
RA-98852,1056,2,38,1,At-Risk
RA-98853,126,5,132,2,At-Risk
RA-99151,140,1,201,2,At-Risk
RA-99152,588,1,137,1,At-Risk
RA-99451,21,6,727,0,Loyal Customers
RA-99452,213,3,442,2,At-Risk
RB-193301,142,8,1223,0,Loyal Customers
RB-193302,16,12,4774,3,Champions
RB-193303,44,10,2437,0,Loyal Customers
RB-193304,69,2,668,2,At-Risk
RB-193601,21,8,4693,3,Champions
RB-193602,76,6,551,2,At-Risk
RB-193603,174,5,286,2,At-Risk
RB-193604,97,6,244,2,At-Risk
RB-194351,69,6,1285,0,Loyal Customers
RB-194352,131,3,93,2,At-Risk
RB-194353,61,11,701,0,Loyal Customers
RB-194354,20,8,318,0,Loyal Customers
RB-194651,15,9,4684,3,Champions
RB-194652,114,5,612,2,At-Risk
RB-194653,1,10,1722,0,Loyal Customers
RB-194654,10,12,3417,3,Champions
RB-195701,164,2,1330,2,At-Risk
RB-195702,189,10,2249,0,Loyal Customers
RB-195703,21,8,1354,0,Loyal Customers
RB-195704,26,5,333,2,At-Risk
RB-196451,151,3,2110,2,At-Risk
RB-196452,321,6,1129,0,Loyal Customers
RB-196453,299,8,679,0,Loyal Customers
RB-196454,649,5,147,1,At-Risk
RB-197051,134,5,786,2,At-Risk
RB-197052,17,3,325,2,At-Risk
RB-197053,445,4,817,2,At-Risk
RB-197054,55,4,328,2,At-Risk
RB-197951,114,8,2005,0,Loyal Customers
RB-197952,193,5,592,2,At-Risk
RB-197953,94,14,2286,0,Loyal Customers
RB-197954,33,8,2545,0,Loyal Customers
RB-93301,113,5,2033,0,Loyal Customers
RB-93302,140,3,1346,2,At-Risk
RB-93601,531,2,52,1,At-Risk
RB-93602,94,2,233,2,At-Risk
RB-94351,217,2,215,2,At-Risk
RB-94352,485,4,1572,2,At-Risk
RB-94651,1212,1,26,1,At-Risk
RB-94652,288,2,400,2,At-Risk
RB-95701,941,2,203,1,At-Risk
RB-95702,447,3,259,2,At-Risk
RB-96451,476,1,147,1,At-Risk
RB-96452,240,2,135,2,At-Risk
RB-97051,183,7,1094,0,Loyal Customers
RB-97052,150,1,112,2,At-Risk
RB-97053,248,4,406,2,At-Risk
RB-97951,31,2,68,2,At-Risk
RB-97952,182,3,188,2,At-Risk
RC-198251,669,4,690,1,At-Risk
RC-198252,241,7,1315,0,Loyal Customers
RC-198253,119,8,1098,0,Loyal Customers
RC-198254,370,6,579,2,At-Risk
RC-199601,143,5,1123,2,At-Risk
RC-199602,518,7,1235,0,Loyal Customers
RC-199603,23,4,155,2,At-Risk
RC-199604,111,6,541,2,At-Risk
RC-98251,742,1,37,1,At-Risk
RC-99601,113,4,1528,2,At-Risk
RC-99602,897,1,31,1,At-Risk
RD-194801,261,2,815,2,At-Risk
RD-194802,1,7,3432,3,Champions
RD-194803,64,10,1544,0,Loyal Customers
RD-194804,73,8,2223,0,Loyal Customers
RD-195851,360,7,1843,0,Loyal Customers
RD-195852,26,9,2097,0,Loyal Customers
RD-195853,41,5,949,2,At-Risk
RD-195854,181,10,1106,0,Loyal Customers
RD-196601,94,7,3701,3,Champions
RD-196602,239,4,2323,2,At-Risk
RD-196603,273,5,555,2,At-Risk
RD-196604,115,5,2787,0,Loyal Customers
RD-197201,48,6,760,0,Loyal Customers
RD-197202,63,9,2022,0,Loyal Customers
RD-197203,555,5,248,1,At-Risk
RD-197204,22,10,388,0,Loyal Customers
RD-198101,45,10,1172,0,Loyal Customers
RD-198102,913,5,618,1,At-Risk
RD-198103,107,7,1315,0,Loyal Customers
RD-198104,15,8,302,0,Loyal Customers
RD-199001,275,6,2620,0,Loyal Customers
RD-199002,498,1,23,1,At-Risk
RD-199003,33,13,2645,0,Loyal Customers
RD-199004,115,9,353,0,Loyal Customers
RD-199301,101,6,3053,0,Loyal Customers
RD-199302,1148,2,37,1,At-Risk
RD-199303,188,10,1922,0,Loyal Customers
RD-199304,43,4,793,2,At-Risk
RD-94801,206,3,112,2,At-Risk
RD-94802,48,1,91,2,At-Risk
RD-94803,828,2,136,1,At-Risk
RD-95851,36,6,809,0,Loyal Customers
RD-95852,111,1,9,2,At-Risk
RD-96601,28,4,1016,2,At-Risk
RD-96602,1374,1,5,1,At-Risk
RD-96603,375,4,157,2,At-Risk
RD-97201,71,4,1026,2,At-Risk
RD-97202,59,4,315,2,At-Risk
RD-98101,54,5,2992,0,Loyal Customers
RD-98102,238,2,59,2,At-Risk
RD-99001,152,5,151,2,At-Risk
RD-99002,93,5,246,2,At-Risk
RD-99301,162,6,2117,0,Loyal Customers
RD-99302,29,5,572,2,At-Risk
RE-194051,29,10,4589,3,Champions
RE-194052,129,3,499,2,At-Risk
RE-194053,36,7,1862,0,Loyal Customers
RE-194054,1099,1,48,1,At-Risk
RE-194501,24,7,3174,3,Champions
RE-194502,343,4,495,2,At-Risk
RE-194503,468,2,412,1,At-Risk
RE-194504,303,5,385,2,At-Risk
RE-94051,72,3,39,2,At-Risk
RE-94052,435,3,183,2,At-Risk
RE-94501,71,5,889,2,At-Risk
RE-94502,16,7,403,0,Loyal Customers
RF-193451,121,8,1449,0,Loyal Customers
RF-193452,93,5,1855,0,Loyal Customers
RF-193453,65,6,1250,0,Loyal Customers
RF-193454,391,8,1530,0,Loyal Customers
RF-197351,2,8,2427,0,Loyal Customers
RF-197352,182,3,404,2,At-Risk
RF-197353,23,5,764,2,At-Risk
RF-197354,90,7,1170,0,Loyal Customers
RF-198401,16,7,1130,0,Loyal Customers
RF-198402,20,7,571,0,Loyal Customers
RF-198403,10,9,1644,0,Loyal Customers
RF-198404,7,8,429,0,Loyal Customers
RF-93451,415,2,90,2,At-Risk
RF-93452,7,1,13,2,At-Risk
RF-93453,544,2,91,1,At-Risk
RF-97351,119,3,131,2,At-Risk
RF-98401,1137,1,74,1,At-Risk
RF-98402,139,5,338,2,At-Risk
RH-194951,113,8,1664,0,Loyal Customers
RH-194952,360,5,1807,2,At-Risk
RH-194953,25,10,2541,0,Loyal Customers
RH-194954,33,5,195,2,At-Risk
RH-195101,21,7,1344,0,Loyal Customers
RH-195102,161,5,637,2,At-Risk
RH-195103,108,7,348,0,Loyal Customers
RH-195104,468,6,967,2,At-Risk
RH-195551,73,5,2753,0,Loyal Customers
RH-195552,8,9,1919,0,Loyal Customers
RH-195553,121,5,887,2,At-Risk
RH-195554,520,2,35,1,At-Risk
RH-196001,185,3,512,2,At-Risk
RH-196002,49,8,784,0,Loyal Customers
RH-196003,7,7,721,0,Loyal Customers
RH-196004,535,3,455,1,At-Risk
RH-94951,422,1,2833,2,At-Risk
RH-94952,97,2,80,2,At-Risk
RH-95101,701,4,400,1,At-Risk
RH-95102,967,3,416,1,At-Risk
RH-95551,27,5,4231,3,Champions
RH-95552,30,3,421,2,At-Risk
RH-96001,517,4,120,1,At-Risk
RH-96002,908,1,1799,1,At-Risk
RH-96003,174,3,92,2,At-Risk
RK-193001,128,5,2374,0,Loyal Customers
RK-193002,309,5,678,2,At-Risk
RK-193003,86,13,1665,0,Loyal Customers
RK-193004,120,3,329,2,At-Risk
RK-93001,65,2,115,2,At-Risk
RK-93002,29,2,64,2,At-Risk
RL-196151,463,4,2022,2,At-Risk
RL-196152,121,4,682,2,At-Risk
RL-196153,476,7,2444,0,Loyal Customers
RL-196154,122,8,2531,0,Loyal Customers
RL-96151,266,3,69,2,At-Risk
RL-96152,268,5,347,2,At-Risk
RM-193751,19,8,2552,0,Loyal Customers
RM-193752,118,7,2435,0,Loyal Customers
RM-193753,280,4,410,2,At-Risk
RM-193754,346,6,1359,0,Loyal Customers
RM-196751,629,3,693,1,At-Risk
RM-196752,5,8,1433,0,Loyal Customers
RM-196753,35,3,1035,2,At-Risk
RM-196754,7,5,4583,3,Champions
